ISIN,Values
US06050TJZ66,1857782.083
US60871RAH30,1857529.2
XS1789751531,1857310.386
US05581KAC53,1856582
US20030NDL29,1855947.989
US458140BR09,1855897.5
US91324PBK75,1853469.719
XS1617830721,1852592.264
US036752AB92,1852526.667
US931142DH37,1851491.542
DE000A14J9N8,1851191.119
DE000DB7XJB9,1851050.543
DE000A11QR73,1850829.571
US82620KAL70,1849266.139
XS1265805090,1848093.479
US437076CD22,1847994.833
XS1788515606,1847400.021
FR0013234689,1847150.803
US254687GA88,1846906
XS1290850707,1844722.271
US668131AA38,1844667.049
US871829BN62,1844452.083
US94988J6A07,1842249.3
US654106AM50,1841960.625
US368266AH50,1840995
US548661DW49,1840405.069
US06367WJM64,1840322.361
US172967LQ21,1840282.5
XS1310493744,1840248.241
US82620KAD54,1839890.306
XS1135337498,1838551.551
FR0013348877,1838183.379
XS1330948818,1835439.556
US09857LAR96,1835346.875
XS2176621170,1834745.582
US228227BD57,1833331.969
US0258M0EG02,1832178.25
XS1288903278,1831036.166
US037833DU14,1830682.292
US907818EY04,1827190
US91911TAK97,1826976.838
XS2033262622,1826373.583
FR0013092541,1826190.386
US962166BR41,1825995.66
XS1935139995,1825193.38
US38141GWJ92,1824562.639
XS1443997819,1823765.427
US594918BW38,1823168.667
US80007RAB15,1822398.096
US55336VAT70,1821940.167
XS2168647357,1821467.955
FR0013506508,1821002.542
XS0422688019,1819705.741
FR0013412947,1818647.075
XS1750122225,1817914.066
US225401AB47,1817160.236
US44841SAC35,1815922.955
XS1575979148,1815656.775
XS1109741246,1814595.176
US22160KAP03,1814588.222
XS1110449458,1813207.537
US025816BR90,1811984.35
XS1128148845,1811738.772
XS1115498260,1811177.001
XS2167007249,1810972.272
XS1107731702,1810946.048
XS1843449049,1810533.097
XS1586555861,1810010.033
XS1105680703,1807938.002
US83368RAV42,1807722.875
FR0013154481,1807529.434
CH0343366842,1806995.045
US035240AM26,1806632.042
US785592AV86,1806333.667
US539439AR07,1806029.25
US172967KV25,1805392.556
XS1948612905,1804542.585
FR0013508512,1804313.529
US026874DR53,1803726.756
XS1144086110,1802857.35
XS1132402709,1802126.097
XS1557268221,1801966.952
FR0013324373,1801753.316
FR0013509726,1801409.951
US87264ABJ34,1801272.083
US571903BD44,1799706.667
XS1197832915,1798816.843
US17325FAQ19,1798636.389
US822582CB65,1798216.375
XS1857683335,1798214.278
XS1748699011,1796819.928
US79466LAF13,1796452.833
US539830BB41,1796279.343
CA0641514V23,1793884.521
XS2171210862,1793517.524
XS1218821756,1793267.111
DE000DL19U23,1792360.358
US57636QAP90,1792088.667
US00287YBG35,1791763.458
US59284MAD65,1791711.746
XS1458405898,1791485.936
XS0693812355,1790869.98
XS1678372472,1790730.292
US06739GCR83,1790038.056
XS1629658755,1789955.741
US20030NDA63,1787293.067
US74432QCF00,1786873.5
XS1197351577,1785839.924
CH0483180946,1785677.092
XS1576220484,1784947.821
FR0013463668,1783741.438
DE000A2RYD83,1782011.997
XS1311440082,1781801.888
US606822BK96,1781714.917
US857004AC96,1781610
XS2187689380,1781341.452
US517834AG23,1780990.944
US780097BA81,1780949.5
CA780086RQ98,1780335.239
US191216CQ13,1779686.25
US86562MAE03,1779216.833
XS1678970291,1778510.903
XS1989375503,1778317.245
XS1985806600,1777910.31
US46625HNJ58,1776972.75
XS1974787480,1776783.51
XS1960678099,1776638.234
XS1914937021,1775689.458
US742718FH71,1775311.5
XS2187689034,1774994.53
XS1754213947,1774129.071
US780082AD52,1773837.25
XS1472663670,1773572.69
US693475AW59,1772611.75
DE000A194DC1,1770330.197
US126650DJ69,1770197.5
US548661DR53,1769815.417
US26867LAL45,1769671.733
US06738EBK01,1769056
US023135AP19,1768748.333
US69369EAF60,1768702.838
XS1788515861,1768633.475
XS1520899532,1768602.029
FR0013463650,1767077.36
XS2182049291,1766996.692
US02209SBC61,1766616.667
US87938WAT09,1766479.667
XS2196322155,1766204.454
XS2135801160,1765579.332
US89114QCG10,1765528.333
FR0013476199,1765200.057
US404119BT57,1763707.25
FR0013482841,1763126.12
XS2056572154,1761742.686
US110122BQ09,1761434.229
US37045VAF76,1761301.97
FR0013422003,1759390.547
US456837AH61,1757278.417
US913017DD80,1756203
US110122BV93,1756163.696
US172967KJ96,1755984.167
FR0011197409,1755391.104
US29278GAJ76,1753801.917
US268317AT16,1753096.656
FR0013479276,1752788.906
XS2063232727,1752585.244
CH0520042489,1750916.921
CA780086PX67,1750209.835
US606822BH67,1749739.875
US25746UDG13,1744369.875
US054561AJ49,1743803.119
US89114QC484,1743427.2
US785592AS57,1743096.766
US53944YAF07,1741241.833
US35137LAJ44,1740536.667
US92857WBD11,1738846.083
US92343VFE92,1736874
US026874DH71,1736836.5
XS0271758301,1736762.205
US037833BW97,1735135
US037833DQ02,1734783.583
CA8911452R48,1734464.965
US025816BS73,1734124.978
DE000A2GSCX1,1733334.019
US65339KAT79,1733072.888
FR0011911247,1732438.887
US21684AAC09,1732139.75
CA780086KD58,1730600.601
US86562MAC47,1730555.167
XS1030900242,1729152.109
US00206RDF64,1729148.339
US00440EAV92,1729045.083
US69369EAE95,1727439.889
US824348AW63,1726967.25
US29379VBA08,1726732.078
US891160MJ94,1726508.042
US30231GAZ54,1726374.75
US53944YAB92,1724981.5
CA064151S959,1724248.553
US713448ES36,1721482.75
US26882PBE16,1721320.972
US29446MAF95,1720924.833
US717081EV18,1720430.972
XS0453133950,1717843.549
US713448DY13,1717803.5
CA064151PQ08,1717712.823
US92857WBJ80,1717324.25
US05971KAA79,1716359.125
US172967HB08,1716112.6
US58933YAJ47,1714598.056
US037833DK32,1711927.5
US931142ED14,1711806.833
US46647PBM77,1711792
XS1789759195,1710426.926
US16412XAC92,1710233.167
US767201AL06,1710184.806
US717081ED10,1709456.354
US91533BAE02,1709037
US91324PDV13,1708692.674
XS1843448314,1708405.415
US87938WAX11,1708373.75
US742718FK01,1707913.75
US654106AK94,1707505.75
XS1558472129,1707086.046
US478160CK81,1705975.833
US548661DP97,1705571.167
US931427AC23,1704788
US20030NBN03,1704066.375
US05578QAA13,1702800
US961214DF70,1702451.417
US458140BP43,1702078
US05565EBK01,1701725
US20030NBE04,1701680.208
US316773CH12,1701433.5
US05565QDN51,1700773.125
US49456BAF85,1700396
XS1135334800,1699864.905
US70450YAE32,1699793.25
US437076CB65,1699761
US66989HAK41,1699459.444
US052528AK26,1698815
XS0970852348,1697935.724
XS1379184473,1697735.449
US16412XAG07,1697527.667
US404280BH13,1696315.958
US370334CG79,1696199.867
US14040HBJ32,1695402.5
US225313AF24,1695207.208
US632525AS04,1693882.5
XS1394764689,1693619.906
US278062AC86,1692643.911
US46625HJT86,1691892.125
US67066GAF19,1691726.5
US23636AAT88,1691723.833
US980236AQ66,1691440.5
XS0202077953,1690843.381
XS1907120791,1690390.636
XS1980064833,1687283.585
FR0013422011,1686914.522
US82620KAE38,1686719.917
US05578DAG79,1686372.667
US00080QAF28,1685430
US654579AE17,1685316.667
FR0013396520,1684410.359
US17275RBL50,1683146.833
US56585AAF93,1682364.48
US874060AT36,1681973.756
US31428XCA28,1681394.375
US36192NAB73,1681330
US05578QAB95,1681311.583
US68389XBG97,1680164.41
US05530QAK67,1679407.583
XS1166201035,1679008.298
XS2193663619,1678778.229
US92343VFD10,1678665.278
US822582AY86,1677356.944
US902613AA61,1676912.25
US09659W2C78,1675777.5
FR0013264439,1675577.204
XS2176560444,1675203.736
DE000A2TSTG3,1674069.239
US161175BU77,1673864.889
US172967JP75,1673815
US824348AX47,1671826.25
US878091BC04,1670943.4
XS2114852564,1670583.122
US21684AAF30,1670443.75
US961214CX95,1669463.25
CA89353ZCF32,1669420.411
US456837AK90,1669288.667
US404280AU33,1668197.833
US438516BL94,1666772.5
US82937VAB36,1666071.458
US02364WBD65,1665693.867
US86562MAK62,1665633.75
US94974BFN55,1664991.125
US641062AL84,1664899.167
US453140AF21,1664280.583
US00206RKB77,1663825
US26441CAS44,1663529.75
US60688UAB26,1662145.667
US20030NBU46,1662127.289
US594918AW47,1661840.792
US78013XW204,1661402.833
US38141GXE96,1660984.083
US806851AK71,1658918.5
US716743AJ85,1658725.333
US21987BAW81,1658456.875
US89352HAW97,1658304.278
XS1945110861,1658262.912
US29278NAG88,1657925.75
US14040HBK05,1656886.5
XS1843443786,1656590.114
US02364WBG96,1656458.333
US244199BF15,1656341.667
XS1708168890,1656179.294
XS1550975079,1654324.737
US931142DP52,1654132.5
US459200HP91,1652396.625
US22550L2C42,1650905.917
US458140AV20,1649139.167
US53944YAL74,1648235.25
US92553PAP71,1647758.59
XS0932036154,1647251.964
US606822BD53,1646977.625
US44841DAB82,1646394.167
US641062AD68,1646365.333
US037833AZ38,1645516.667
US37045VAE02,1645047.7
US785592AD88,1644962.277
US316773CX61,1644114.25
US172967HA25,1644077.25
XS0997775837,1643092.443
US279158AL39,1642556.667
US191216BE91,1642122.5
US404119BQ19,1641872.167
US92343VBT08,1641568.825
US92553PAU66,1641129.375
US14040HBT14,1640867.5
XS1619312686,1640722.547
XS1377679961,1640209.943
US80413MAA27,1639998.333
US22535WAD92,1639837
XS1196380031,1639142.54
XS1206541366,1638945.954
US775109BN09,1638536.875
US66989HAR93,1638439.833
US78406JAB08,1637390.625
XS1872032799,1637157.021
US05533UAC27,1636942.5
US37045XCW48,1636920.667
US494550AW68,1636793.474
CA891145T792,1636656.002
US037833DF47,1635691.25
XS1612543121,1635430.076
US82938BAC46,1635247.5
US05565EBM66,1635218.333
US806854AH81,1634703.25
FR0013359239,1634684.755
XS0416848793,1634681.24
US37045XCR52,1633460
FR0013368602,1633439.613
US83368RAT95,1633286.5
US931142EL30,1632009.5
US55336VAN01,1631883.333
US026874CU91,1630871.625
US337932AH00,1630700
XS0350820931,1630698.714
US71568PAC32,1630161.875
US68902VAF40,1629874.125
US91324PDU30,1629684.722
XS1789752182,1629445.619
US666807BM30,1628968.583
XS0866596975,1628589.325
US00206RFW79,1627721.393
US205887CC49,1626384.283
US747525AT09,1626301.167
US06051GHA04,1626155.069
US14448CAB00,1624659.958
US96950FAF18,1624290
US744320AM42,1623928.125
US437076AV48,1623374.5
US585055BR69,1623267.449
US713448EQ79,1623150.75
US548661DN40,1623118.65
US83367TBJ79,1622744.667
US92826CAM47,1621331.333
US668138AC47,1621124.086
US606822AT15,1620895.417
US025816CG27,1620655.667
US02209SAV51,1620441.5
US822582CD22,1620340.125
US037833DG20,1620325.625
US759468AC51,1618500
US87612EBL92,1618411.5
XS1391085740,1618286.499
US378272AF53,1617878.75
US89114QCA40,1617172.667
US822582CF79,1617143.833
US09659W2E35,1617070
XS1681521081,1616834.718
CA780086QL11,1616338.485
US166764BY53,1616135.333
US341099CL11,1615712.444
XS1135277140,1614821.796
US478160AN49,1614440.511
CA89117FMA44,1614288.652
US33834DAA28,1613460
US98978VAH69,1613177.833
US29103DAM83,1611578.264
US026874DQ70,1611499.833
US21685WDF14,1609791.083
XS0408958683,1609728.379
XS0748939880,1609626.25
FR0013507878,1609481.345
US549876AH32,1608549.75
US718172BL29,1608340.417
US125523CL22,1608193.5
DE000DB5DCS4,1607635.501
US037833BU32,1606855.25
US871829BL07,1606622.778
US84265VAE56,1605280.6
XS0479869744,1603982.481
US25470DAT63,1603918.611
US92826CAL63,1602883.833
US78015K7C20,1602116.25
US14040HBW43,1601569.044
XS1346115295,1601004.12
US05971KAD19,1600887.25
US191216CX63,1600574
US64952GAF54,1599797.5
CA06368B2H05,1599422.092
US96949LAD73,1598182.992
US747525AR43,1597962.833
XS1586330604,1596178.333
US54988LAB27,1595883.583
XS1195574881,1595620.658
CA780086QC12,1595210.901
US82939GAP37,1595157
XS0388006123,1594895.588
US65535HAQ20,1594893.5
XS1405766624,1594773.04
US86562MAX83,1593940.25
US87938WAW38,1593857.569
XS1079726334,1593813.284
XS0162990229,1592308.054
US16412XAH89,1592008.167
US88579YBD22,1591617.122
US20030NAK72,1591364.556
XS0765299572,1590981.853
XS0525787874,1590487.312
US88732JBB35,1590325.417
US05971KAE91,1590250
US20030NCY58,1590149.025
US23636TAD28,1590004.25
US29278GAL23,1589721.5
US458140AM21,1588612.5
XS1112678989,1587592.338
US21987BAY48,1587382.297
US594918BQ69,1586547.667
US36192NAA90,1586380.625
XS1014610254,1586134.656
XS1811435251,1585959.435
US12623UAA34,1585247.917
US842400GK35,1584862.175
US714264AD02,1584526.417
US29379VBU61,1584305
DE000A289XJ2,1584053.696
XS1557095616,1583697.336
US82937JAB08,1583654.5
XS1425966287,1583532.42
XS1617831026,1583382.268
XS0300113254,1583040.021
US928563AB16,1582453.917
BE6276040431,1582433.3
US68217FAA03,1582379.4
XS1069886841,1582232.569
US06367WB850,1582056.583
US126650CK42,1581830.667
US548661DU82,1580473.75
US606822BG84,1580237.75
XS1708161291,1579632.09
CA064151WY58,1579425.618
US867229AE68,1578837.172
DE000A1HG1L4,1577965.919
US780097BE04,1577503.75
US66989HAE80,1577249.5
US46647PBR64,1577083.917
US666807BQ44,1576742.75
US456837AG88,1576646.25
XS1173792059,1576414.677
FR0013410818,1576040.284
XS1077882394,1575100.783
XS0836465608,1574949.289
XS1190624038,1574920.622
US369604BX09,1574805.5
US60687YAH27,1574422.75
XS1190974011,1573945.98
CA82028KAQ46,1573706.275
US928668AP71,1573140.667
XS0432072022,1572277.205
US92840VAD47,1571863.417
XS1664644983,1571681.998
US06051GHY89,1571487.625
US064159JG24,1571278.5
XS0803109270,1571200
US22550L2B68,1571137.167
US02209SAS23,1571008.289
US377373AJ42,1570972.625
DE000A14J611,1570704.453
US404280CH04,1570689
US65535HAP47,1570523.5
US254687FK79,1570126
XS1750986744,1569500.307
CA780086QY32,1569253.821
XS1165659514,1568605.267
US0778FPAA77,1568516.05
US00206RDH21,1568404.301
US375558AS26,1567677.833
US06406HBY45,1567646.083
US46647PAE60,1567553
XS1372838679,1567390.8
US110122BY33,1567348.5
US037833CM07,1567275.167
XS1550951211,1566280.65
US031162CP32,1565680.583
XS1843436228,1565658.666
US172967FX46,1565420.611
US91324PDQ28,1565156.206
US191216CV08,1564688.25
US53944YAK91,1564399.417
US31428XBE58,1564256.181
US37045XCP96,1563838
US20030NDM02,1563802.75
US928668BC59,1563736
US254687FV35,1563580.25
US961214EM13,1563523.833
XS1991265395,1563487.896
US29446MAH51,1563432.639
US594918BA18,1563284.083
XS0903433513,1562786.238
US09062XAG88,1562757
XS1614416193,1562559.226
CA42225GAA37,1562391.376
US82937WAE57,1561735
XS1713474085,1561371.135
US69369EAD13,1561041.79
XS1968706108,1560748.106
FR0013386539,1560673.211
CH0336602930,1560497.722
US06051GGQ64,1560395.333
US456837AM56,1560101.389
XS1200679071,1559690.093
US031162BV19,1559367.367
US09062XAH61,1559325
US25470DAS80,1559184.722
US191216CU25,1558861.75
US458140BN94,1558836.5
US06738EAS46,1558714.5
XS1979280937,1558389.15
US86960BAX01,1557954.533
US88732JAY47,1557512.633
XS1189263400,1557232.851
US89352HAM16,1557209.271
DE000A1R0XG3,1557031.831
US91324PDT66,1557024.028
XS1069521083,1556952.073
CA064151F246,1556371.245
US48128BAB71,1556220.333
US91159HHZ64,1556155.667
US88731EAJ91,1555724.306
US902494BC62,1555138.2
US53944YAC75,1554898
US80281LAE56,1554596.958
US459200JG74,1554387.975
US06051GGE35,1554232.833
XS0925599556,1554054.925
US07274EAF07,1553405.5
US68389XBE40,1553155.417
US10922NAC74,1552309.33
XS2193983108,1550848.771
US140420NB24,1549793.225
XS2179037697,1548886.163
US65339KAS96,1548402.375
XS1644429695,1547865
XS1240964483,1547846.518
US59156RAP38,1547031.806
US00287YCG26,1546858.163
CA13607GPJ71,1546242.213
US202712BJ33,1546168.75
US86562MAH34,1545428.25
US666807BU55,1545233.167
US84265VAG05,1545056
US835407AA55,1543850
CA891160LV34,1542910.834
US925524AX89,1542571.151
XS1619312173,1542525.582
XS1314318301,1542420.282
CH0341440334,1542312.609
XS2177441990,1542004.991
CH0302790123,1541901.206
DE000DL19TA6,1541791.124
US822582BY77,1541770.833
US21987BAX64,1541681.25
CA06367X7W56,1541615.184
US14149YBJ64,1541556.975
US91533BAD29,1541235.45
US172967MR94,1541166.333
XS1115208107,1541143.851
US225401AQ16,1541042.375
US89356BAC28,1540620.833
US22535WAG24,1540538.75
US17308CC463,1539955
US961214DA83,1539935
FR0013264421,1539569.212
US617446HD43,1539506.868
XS2156510021,1539466.898
US00206RHW51,1539247.266
US20826FAQ90,1539015.625
XS1917601582,1537794.153
US460146CQ41,1537334.667
BE6312821612,1537276.393
US68389XBA28,1537020.833
XS1505573482,1536592.853
US29278GAK40,1536380.417
DE000A169NC2,1536220.349
US539439AT62,1535796.25
XS1550149204,1535354.083
US161175BR49,1535254.722
XS1767931121,1535122.872
US60920LAC81,1535031
XS1560863802,1534377.997
US438516BM77,1534357.25
US913017BP39,1534099.806
XS1169630602,1533216.341
US606822AV60,1532779.372
US075887BF51,1531978.326
XS1319820541,1531465.638
US31428XBG07,1530640.625
FR0013465424,1530480.085
US64952GAT58,1530091.667
XS1785340172,1529102.925
US904764BC04,1528489.3
US14040HBN44,1527536.025
XS2185867913,1526932.597
US842587CS44,1526913.75
US86765BAV18,1526811
US60687YAR09,1526755.606
XS1196373507,1526312.392
US68389XBH70,1526205.347
US78015K7H17,1526199.5
US20030NCJ81,1526046
US638671AN73,1525743.45
US23330JAB70,1525314.375
FR0013216918,1525151.697
XS1555076162,1525146
US13645RAX26,1524419.525
US01609WAP77,1523739.308
US928668AU66,1523602.292
XS2185867830,1523473.826
US268317AQ76,1523096.225
US04351LAB62,1523077.433
XS1551355149,1522801.833
XS1525419617,1522453.333
XS2115091717,1522313.675
XS2180510732,1522237.314
XS0627336323,1522115.6
XS2120069047,1522109.25
US89114QBL14,1522084.5
FR0013396447,1521939.681
FR0013396512,1520882.693
US437076BS00,1520544.183
US931142CM31,1520386.587
XS1979280853,1520294.803
XS1333139746,1520283.8
XS1557096267,1520192.577
XS1366026679,1519496.051
XS0498768315,1519471.288
XS1345331299,1518341.986
XS1190973559,1517586.649
US191216CT51,1517370.625
XS1748456974,1516136.665
US38141GCU67,1515892.889
XS1368470156,1515604.103
XS1420338102,1515412.767
FR0013508710,1515017.598
US428236BR31,1514259.2
US872540AT63,1513564.688
DE000CZ40NS9,1513274.969
XS1428769738,1513034.752
US904764AH00,1512248.889
XS1751004232,1512134.147
XS1509006380,1510054.324
XS2171874519,1509104.693
FR0013507647,1509050.673
XS1292484323,1508910.88
US20030NBW02,1508792.056
XS1974522937,1508364.15
XS1375956569,1507855.077
US437076CC49,1507253.333
US92343VDC54,1505973.643
US125523CA66,1505704.167
XS1472483772,1505579.795
US59156RAM07,1505515.333
US785592AU04,1505203.65
FR0013311503,1505118.029
US92556HAB33,1504993.125
US30161NAX93,1504601.875
US161175BS22,1504263.438
US37045VAK61,1503725
US254687FQ40,1503563.056
DE000A190NE4,1503040.484
FR0013367406,1502969.456
XS1130067140,1502508.774
US44841CAB00,1502412.459
XS2013574038,1501742.652
XS1394103789,1501470.791
US036752AG89,1501068.438
US254687EB89,1501029.525
US256746AH16,1500367.083
XS1991265478,1500184.31
FR0013432770,1500106.245
US539439AM10,1500021.611
XS1679158094,1499857.311
US857477AT04,1499492.511
XS1369278251,1498812.025
XS0413493957,1498344.857
XS1843444081,1498215.388
XS1476654238,1497868.359
US00206RHS40,1497641.337
